,Date,Favored Team,Underdog Team,Favored Spread,Predicted Outcome,Confidence,Vig,Over Under,Predicted Total,Over Under Vig,Over Under Bet To Take,Over Under Conf,Spread Bet To Take,Half Kelly,Quarter Kelly,Over Under H Kelly,Final Score,Spread Cover,Over Cover
530,01/19/2022,Florida,Mississippi State,-6.0,Florida Wins By 4.5,55.25%,-105,139.5,137.1,-110.0,Under 139.5,56.35%,Mississippi State +6.0,4.1%,2.1%,1.6%,80-72,0.0,0.0
531,01/19/2022,Oklahoma State,TCU,-5.0,Oklahoma State Wins By 4.8,55.25%,-115,132.5,131.1,-110.0,Under 132.5,56.35%,TCU +5.0,1.9%,0.8%,1.6%,57-56,1.0,1.0
532,01/19/2022,Virginia Tech,North Carolina State,-1.0,Virginia Tech Wins By 2.0,50.35%,-110,137.0,137.3,-105.0,Over 137.0,54.06%,Virginia Tech -1.0,-2.%,-1.%,2.7%,62-59,1.0,0.0
533,01/19/2022,Colorado State,New Mexico,-16.0,Colorado State Wins By 13.0,50.35%,-115,152.0,143.3,-110.0,Under 152.0,56.35%,New Mexico +16.0,-3.%,-1.%,1.6%,80-74,1.0,0.0
534,01/19/2022,Creighton,St. John's,-3.5,Creighton Wins By 5.6,55.25%,-110,150.5,146.9,-110.0,Under 150.5,56.35%,Creighton -3.5,3.0%,1.5%,1.6%,87-64,1.0,0.0
535,01/19/2022,Rhode Island,La Salle,-13.0,Rhode Island Wins By 13.0,51.42%,-105,136.0,142.2,-105.0,Over 136.0,56.35%,La Salle +13.0,0.2%,0.1%,2.7%,56-54,1.0,0.0
536,01/19/2022,Vermont,NJIT,-14.0,Vermont Wins By 9.6,51.42%,-105,134.5,136.6,-110.0,Over 134.5,54.06%,NJIT +14.0,0.2%,0.1%,1.6%,83-57,0.0,1.0
537,01/19/2022,Virginia,Pittsburgh,-3.5,Virginia Wins By 1.9,51.42%,-110,116.0,120.1,100.0,Over 116.0,54.06%,Pittsburgh +3.5,-1.%,-0.%,3.9%,66-61,0.0,1.0
538,01/19/2022,Furman,Western Carolina,-16.5,Furman Wins By 14.3,51.42%,-110,153.0,143.6,-110.0,Under 153.0,56.35%,Western Carolina +16.5,-1.%,-0.%,1.6%,88-50,0.0,1.0
539,01/19/2022,Navy,Lehigh,-10.5,Navy Wins By 13.5,51.42%,-110,132.5,131.8,-120.0,Under 132.5,56.35%,Navy -10.5,-1.%,-0.%,-0.%,61-69,0.0,1.0
540,01/19/2022,Colgate,Bucknell,-10.5,Colgate Wins By 6.8,51.42%,-110,148.5,143.0,-110.0,Under 148.5,54.06%,Bucknell +10.5,-1.%,-0.%,1.6%,75-56,0.0,1.0
541,01/19/2022,New Hampshire,Hartford,-3.0,New Hampshire Wins By 4.7,51.42%,-110,133.5,133.3,-110.0,Under 133.5,54.06%,New Hampshire -3.0,-1.%,-0.%,1.6%,57-69,0.0,1.0
542,01/19/2022,Stony Brook,Binghamton,-4.5,Stony Brook Wins By 1.7,51.42%,-110,141.0,137.9,-110.0,Under 141.0,54.06%,Binghamton +4.5,-1.%,-0.%,1.6%,74-71,1.0,0.0
543,01/19/2022,UNC Asheville,North Carolina A&T,-5.5,UNC Asheville Wins By 4.5,51.42%,-110,140.0,137.6,-105.0,Under 140.0,56.35%,North Carolina A&T +5.5,-1.%,-0.%,2.7%,71-73,1.0,0.0
544,01/19/2022,High Point,Charleston Southern,-5.5,High Point Wins By 6.7,51.42%,-105,137.5,137.6,-110.0,Over 137.5,54.06%,High Point -5.5,0.2%,0.1%,1.6%,66-70,0.0,0.0
545,01/19/2022,UMBC,Albany,-4.0,UMBC Wins By 4.6,51.42%,-110,135.0,130.9,-110.0,Under 135.0,56.35%,UMBC -4.0,-1.%,-0.%,1.6%,54-66,0.0,1.0
546,01/19/2022,Quinnipiac,Rider,-5.5,Quinnipiac Wins By 5.0,51.42%,-110,143.5,143.6,-105.0,Over 143.5,56.35%,Rider +5.5,-1.%,-0.%,2.7%,73-67,0.0,0.0
547,01/19/2022,Radford,Hampton,-7.0,Radford Wins By 5.1,51.42%,-115,133.0,128.5,-110.0,Under 133.0,56.35%,Hampton +7.0,-2.%,-1.%,1.6%,54-51,1.0,1.0
548,01/18/2022,Houston,South Florida,-18.0,Houston Wins By 22.3,50.35%,-110,124.5,133.3,-110.0,Over 124.5,56.35%,Houston -18.0,-2.%,-1.%,1.6%,74-55,1.0,1.0
549,01/18/2022,Baylor,West Virginia,-6.0,Baylor Wins By 6.5,50.35%,-110,138.5,137.8,-115.0,Under 138.5,54.06%,Baylor -6.0,-2.%,-1.%,0.4%,77-68,1.0,0.0
550,01/18/2022,Kansas,Oklahoma,-4.0,Kansas Wins By 2.4,50.35%,-105,142.0,141.2,100.0,Under 142.0,54.06%,Oklahoma +4.0,-0.%,-0.%,3.9%,67-64,1.0,1.0
551,01/18/2022,Duke,Florida State,-5.0,Duke Wins By 4.7,50.35%,-110,145.0,143.6,100.0,Under 145.0,54.06%,Florida State +5.0,-2.%,-1.%,3.9%,78-79,1.0,0.0
552,01/18/2022,Texas,Kansas State,-11.0,Texas Wins By 8.9,55.25%,-105,125.5,126.0,-105.0,Over 125.5,56.35%,Kansas State +11.0,4.1%,2.1%,2.7%,65-66,1.0,1.0
553,01/18/2022,Texas Tech,Iowa State,-8.0,Texas Tech Wins By 2.2,55.25%,-110,127.5,125.6,100.0,Under 127.5,56.35%,Iowa State +8.0,3.0%,1.5%,3.9%,72-60,0.0,0.0
554,01/18/2022,Tennessee,Vanderbilt,-6.5,Tennessee Wins By 4.3,50.35%,-110,135.0,138.4,-110.0,Over 135.0,54.06%,Vanderbilt +6.5,-2.%,-1.%,1.6%,68-60,0.0,0.0
555,01/18/2022,North Carolina,Miami FL,-2.5,North Carolina Wins By 2.7,50.35%,-110,154.0,155.0,-110.0,Over 154.0,54.06%,North Carolina -2.5,-2.%,-1.%,1.6%,57-85,0.0,0.0
556,01/18/2022,Ohio State,IUPUI,-33.0,Ohio State Wins By 31.3,50.35%,-115,128.0,141.5,-120.0,Over 128.0,53.78%,IUPUI +33.0,-3.%,-1.%,-0.%,83-37,0.0,0.0
557,01/18/2022,Connecticut,Butler,-13.5,Connecticut Wins By 12.4,51.42%,-105,125.5,138.0,-110.0,Over 125.5,56.35%,Butler +13.5,0.2%,0.1%,1.6%,76-59,0.0,1.0
558,01/18/2022,Fresno State,Utah State,-3.0,Fresno State Wins By 6.1,55.25%,-110,130.0,125.5,-120.0,Under 130.0,56.35%,Fresno State -3.0,3.0%,1.5%,-0.%,61-54,1.0,1.0
559,01/18/2022,Boise State,Air Force,-19.0,Boise State Wins By 15.7,50.35%,-110,119.5,125.6,-110.0,Over 119.5,56.35%,Air Force +19.0,-2.%,-1.%,1.6%,62-56,1.0,0.0
560,01/18/2022,Michigan,Maryland,-7.0,Michigan Wins By 7.1,55.25%,-105,136.0,139.9,100.0,Over 136.0,56.35%,Michigan -7.0,4.1%,2.1%,3.9%,83-64,1.0,1.0
561,01/18/2022,Arkansas,South Carolina,-12.0,Arkansas Wins By 9.8,55.25%,-110,151.5,140.1,-110.0,Under 151.5,56.35%,South Carolina +12.0,3.0%,1.5%,1.6%,75-59,0.0,1.0
562,01/18/2022,VCU,Davidson,-2.0,VCU Wins By 2.4,55.25%,-120,133.5,131.6,-110.0,Under 133.5,56.35%,VCU -2.0,0.8%,0.4%,1.6%,61-63,0.0,1.0
563,01/18/2022,Dayton,St. Bonaventure,-1.5,Dayton Wins By 6.3,55.25%,-115,132.0,133.6,-115.0,Over 132.0,56.35%,Dayton -1.5,1.9%,0.8%,0.4%,68-50,1.0,0.0
564,01/18/2022,Syracuse,Clemson,-3.5,Syracuse Wins By 4.2,55.25%,-110,146.5,142.6,-110.0,Under 146.5,56.35%,Syracuse -3.5,3.0%,1.5%,1.6%,91-78,1.0,0.0
565,01/18/2022,Toledo,Ball State,-12.5,Toledo Wins By 13.4,51.42%,-110,154.5,149.2,-110.0,Under 154.5,56.35%,Toledo -12.5,-1.%,-0.%,1.6%,83-70,1.0,1.0
566,01/18/2022,UCF,East Carolina,-3.0,UCF Wins By 1.7,51.42%,-110,141.0,140.4,100.0,Under 141.0,54.06%,East Carolina +3.0,-1.%,-0.%,3.9%,92-85,0.0,0.0
567,01/18/2022,Mississippi,Missouri,-7.5,Mississippi Wins By 11.5,51.42%,-110,133.5,138.4,-110.0,Over 133.5,56.35%,Mississippi -7.5,-1.%,-0.%,1.6%,53-78,0.0,0.0
568,01/18/2022,Ohio,Miami OH,-1.0,Ohio Wins By 2.1,51.42%,-110,143.0,146.1,-120.0,Over 143.0,54.06%,Ohio -1.0,-1.%,-0.%,-0.%,86-63,1.0,1.0
569,01/18/2022,Richmond,Fordham,-7.5,Richmond Wins By 2.2,51.42%,-115,141.0,145.1,-110.0,Over 141.0,54.06%,Fordham +7.5,-2.%,-1.%,1.6%,83-70,0.0,1.0
570,01/18/2022,Jacksonville State,Central Arkansas,-10.0,Jacksonville State Wins By 7.9,51.42%,-115,147.5,148.7,-110.0,Over 147.5,54.06%,Central Arkansas +10.0,-2.%,-1.%,1.6%,86-81,1.0,1.0
571,01/18/2022,Akron,Western Michigan,-15.5,Akron Wins By 11.7,51.42%,-110,134.5,136.2,-115.0,Over 134.5,56.35%,Western Michigan +15.5,-1.%,-0.%,0.4%,74-73,1.0,1.0
572,01/18/2022,Kent State,Eastern Michigan,-3.5,Kent State Wins By 1.6,51.42%,-110,145.5,142.5,-110.0,Under 145.5,54.06%,Eastern Michigan +3.5,-1.%,-0.%,1.6%,56-47,0.0,1.0
573,01/18/2022,Bellarmine,North Alabama,-8.0,Bellarmine Wins By 5.9,51.42%,-105,140.5,140.2,-110.0,Under 140.5,56.35%,North Alabama +8.0,0.2%,0.1%,1.6%,68-60,1.0,1.0
574,01/18/2022,Bowling Green,Northern Illinois,-6.5,Bowling Green Wins By 3.8,51.42%,-110,146.5,144.9,100.0,Under 146.5,54.06%,Northern Illinois +6.5,-1.%,-0.%,3.9%,92-83,0.0,0.0
575,01/18/2022,Eastern Kentucky,Lipscomb,-7.0,Eastern Kentucky Wins By 4.3,51.42%,-105,163.5,147.5,-120.0,Under 163.5,56.35%,Lipscomb +7.0,0.2%,0.1%,-0.%,86-72,0.0,1.0
576,01/18/2022,Manhattan,Niagara,-1.5,Manhattan Wins By 1.6,51.42%,-105,136.5,139.6,100.0,Over 136.5,56.35%,Manhattan -1.5,0.2%,0.1%,3.9%,63-72,0.0,0.0
577,01/14/2022,Purdue,Nebraska,-20.0,Purdue Wins By 21.1,50.35%,-115,156.0,149.8,-110.0,Under 156.0,56.35%,Purdue -20.0,-3.%,-1.%,1.6%,92-65,1.0,0.0
578,01/14/2022,Illinois,Michigan,-10.0,Illinois Wins By 8.2,55.25%,-105,144.0,141.0,-110.0,Under 144.0,56.35%,Michigan +10.0,4.1%,2.1%,1.6%,68-53,0.0,1.0
579,01/14/2022,Fresno State,UNLV,-1.5,Fresno State Wins By 3.6,50.35%,-110,131.5,124.3,-120.0,Under 131.5,54.06%,Fresno State -1.5,-2.%,-1.%,-0.%,73-68,1.0,0.0
580,01/14/2022,St. Bonaventure,VCU,-3.0,VCU Wins By 2.7,50.35%,-105,131.0,137.0,-105.0,Over 131.0,54.06%,VCU +3.0,-0.%,-0.%,2.7%,73-53,0.0,0.0
581,01/14/2022,Richmond,Davidson,-1.0,Davidson Wins By 2.7,51.42%,-110,147.5,145.9,100.0,Under 147.5,54.06%,Davidson +1.0,-1.%,-0.%,3.9%,84-87,1.0,0.0
582,01/14/2022,Iona,Manhattan,-15.0,Iona Wins By 12.8,51.42%,-105,147.5,149.2,-110.0,Over 147.5,56.35%,Manhattan +15.0,0.2%,0.1%,1.6%,88-76,1.0,1.0
583,01/14/2022,Buffalo,Ball State,-7.5,Buffalo Wins By 3.0,51.42%,-110,162.5,152.2,-110.0,Under 162.5,54.06%,Ball State +7.5,-1.%,-0.%,1.6%,74-68,1.0,1.0
584,01/14/2022,Marist,Siena,-5.5,Marist Wins By 6.4,51.42%,-110,130.0,134.9,-110.0,Over 130.0,56.35%,Marist -5.5,-1.%,-0.%,1.6%,60-67,0.0,0.0
585,01/14/2022,Kent State,Akron,-1.0,Kent State Wins By 1.2,51.42%,-115,133.5,138.1,-115.0,Over 133.5,56.35%,Kent State -1.0,-2.%,-1.%,0.4%,67-55,1.0,0.0
586,01/13/2022,Gonzaga,BYU,-14.5,Gonzaga Wins By 13.1,50.35%,-110,152.0,146.5,-115.0,Under 152.0,56.35%,BYU +14.5,-2.%,-1.%,0.4%,110-84,0.0,0.0
587,01/13/2022,Arizona,Colorado,-15.5,Arizona Wins By 16.6,50.35%,-105,152.0,154.3,-110.0,Over 152.0,56.35%,Arizona -15.5,-0.%,-0.%,1.6%,76-55,1.0,0.0
588,01/13/2022,USC,Oregon State,-15.0,USC Wins By 16.7,50.35%,-105,141.5,141.2,-120.0,Under 141.5,56.35%,USC -15.0,-0.%,-0.%,-0.%,81-71,0.0,0.0
589,01/13/2022,Texas Tech,Oklahoma State,-7.5,Texas Tech Wins By 7.0,55.25%,-110,130.0,131.8,-105.0,Over 130.0,56.35%,Oklahoma State +7.5,3.0%,1.5%,2.7%,78-57,0.0,1.0
590,01/13/2022,Iowa,Indiana,-5.0,Iowa Wins By 2.5,55.25%,-105,150.0,146.1,-105.0,Under 150.0,56.35%,Indiana +5.0,4.1%,2.1%,2.7%,83-74,0.0,0.0
